Page,Pageviews,Unique Pageviews,Avg. Time on Page,Entrances,Bounce Rate,% Exit,Page Value
mwdl.org/collections/DesignWorkshopLandscapeArchitectureArchive.php,1,1,00:00:00,0,0.00%,100.00%,$0.00
mwdl.org/collections/DocRoachFire.php,1,1,00:00:06,0,0.00%,0.00%,$0.00
mwdl.org/collections/EdwardFRhodenbaugh.php,1,1,00:00:06,0,0.00%,0.00%,$0.00
mwdl.org/collections/EisenhowerCommuniques.php,1,1,00:01:51,0,0.00%,0.00%,$0.00
mwdl.org/collections/EllisReynoldsShippPapers.php,1,1,00:00:00,1,100.00%,100.00%,$0.00
mwdl.org/collections/EncyclopediaofMormonism.php,1,1,00:00:00,1,100.00%,100.00%,$0.00
mwdl.org/collections/EvelynandYorkJonesBooks.php,1,1,00:00:27,0,0.00%,0.00%,$0.00
mwdl.org/collections/FacingtheColorLineRaceandEthnicityinCacheValley.php,1,1,00:01:31,0,0.00%,0.00%,$0.00
mwdl.org/collections/FredrickandNellieHillSaltLakeCityPhotographCollection.php,1,1,00:00:00,1,100.00%,100.00%,$0.00
mwdl.org/collections/GreatBasinHistoryofMedicinePhotographArchives.php,1,1,00:00:00,0,0.00%,0.00%,$0.00
mwdl.org/collections/GreatBasinMuseumCollection.php,1,1,00:00:00,0,0.00%,0.00%,$0.00
mwdl.org/collections/GreatBasinNationalHeritageAreaOralHistories.php,1,1,00:00:00,1,100.00%,100.00%,$0.00
mwdl.org/collections/HarmoniaMacrocosmica.php,1,1,00:00:00,0,0.00%,100.00%,$0.00
mwdl.org/collections/HarvardPeabodySiteReports.php,1,1,00:00:00,1,100.00%,100.00%,$0.00
mwdl.org/collections/HistoricalAmericanForkUT.php,1,1,00:00:00,0,0.00%,100.00%,$0.00
mwdl.org/collections/HistoricBoiseStateCollection.php,1,1,00:00:08,0,0.00%,0.00%,$0.00
mwdl.org/collections/HistoricLandscapeofNevadaDevelopmentWaterandtheNaturalEnvironment.php,1,1,00:00:00,0,0.00%,100.00%,$0.00
mwdl.org/collections/IronMiningDistrictIronCountyUT.php,1,1,00:01:59,0,0.00%,0.00%,$0.00
mwdl.org/collections/JuanitaBrooksPhotographCollection19281981.php,1,1,00:00:00,1,100.00%,100.00%,$0.00
mwdl.org/collections/KarlBodmerAquatintCollection.php,1,1,00:00:01,0,0.00%,0.00%,$0.00
mwdl.org/collections/KathleenKittyGurnsey.php,1,1,00:00:05,0,0.00%,0.00%,$0.00
mwdl.org/collections/KenGrayInsectImageCollection.php,1,1,00:00:16,0,0.00%,0.00%,$0.00
mwdl.org/collections/KUEDTopazRelocationCenterResidentsCollection.php,1,1,00:00:00,1,100.00%,100.00%,$0.00
mwdl.org/collections/LarsonStudioNegativeCollection.php,1,1,00:00:00,1,100.00%,100.00%,$0.00
mwdl.org/collections/NellShipmanCollection.php,1,1,00:00:02,0,0.00%,0.00%,$0.00
mwdl.org/collections/NeuroOphthalmologyVirtualEducationLibraryNOVEL.php,1,1,00:02:36,0,0.00%,0.00%,$0.00
mwdl.org/collections/NevadainMaps.php,1,1,00:00:04,0,0.00%,0.00%,$0.00
mwdl.org/collections/NevadaTestSiteOralHistoryProject.php,1,1,00:00:00,0,0.00%,100.00%,$0.00
mwdl.org/collections/OldEphraim.php,1,1,00:00:48,0,0.00%,0.00%,$0.00
mwdl.org/collections/ParkCityUTHistoricalSocietyandMuseumCollection.php,1,1,00:00:00,0,0.00%,100.00%,$0.00
mwdl.org/collections/PeterBeemerMusicManuscripts.php,1,1,00:00:03,0,0.00%,0.00%,$0.00
mwdl.org/collections/PhiloTFarnsworthTelevisionTubesCollection.php,1,1,00:00:00,1,100.00%,100.00%,$0.00
mwdl.org/collections/PracticingMedicineAHistoricalGlimpseatUtahandBeyond.php,1,1,00:00:01,0,0.00%,0.00%,$0.00
mwdl.org/collections/RayKingCollection.php,1,1,00:00:00,1,100.00%,100.00%,$0.00
mwdl.org/collections/RDAdamsPhotographs.php,1,1,00:00:16,0,0.00%,0.00%,$0.00
mwdl.org/collections/SaltLakeTribuneNegativeCollection.php,1,1,00:00:00,1,100.00%,100.00%,$0.00
mwdl.org/collections/SchoolsoftheSaltLakeValleyUT.php,1,1,00:00:00,1,100.00%,100.00%,$0.00
mwdl.org/collections/SouthernUtahStateCollege.php,1,1,00:00:00,1,100.00%,100.00%,$0.00
mwdl.org/collections/TopazJapaneseAmericanRelocationCenterDigitalCollection.php,1,1,00:00:32,0,0.00%,0.00%,$0.00
mwdl.org/collections/TopazMuseumCollection.php,1,1,00:00:14,0,0.00%,0.00%,$0.00
mwdl.org/collections/TrailsofHopeOverlandDiariesandLetters18461869.php,1,1,00:00:27,0,0.00%,0.00%,$0.00
mwdl.org/collections/TrailsofHopeOverlandMaps18461869.php,1,1,00:01:33,0,0.00%,0.00%,$0.00
