Page,Pageviews,Unique Pageviews,Avg. Time on Page,Entrances,Bounce Rate,% Exit,Page Value
www.mwdl.org/collections/GreatBasinAssociationPhotographs.php,2,2,00:00:33,0,0.00%,0.00%,$0.00
www.mwdl.org/collections/HinckleyJournalofPolitics.php,2,2,00:01:51,1,100.00%,50.00%,$0.00
www.mwdl.org/collections/HistoricAerialPhotographsofEarlyNevada.php,2,1,00:00:37,1,0.00%,50.00%,$0.00
www.mwdl.org/collections/HistoryinYourAttic.php,2,2,00:00:32,1,100.00%,50.00%,$0.00
www.mwdl.org/collections/JackLondonCollection.php,2,2,00:00:33,1,100.00%,50.00%,$0.00
www.mwdl.org/collections/JohnSBoydenThreeScoreandTeninRetrospective.php,2,2,00:00:15,1,0.00%,50.00%,$0.00
www.mwdl.org/collections/LandUseTransportationScenarioPlanning.php,2,1,00:00:09,0,0.00%,0.00%,$0.00
www.mwdl.org/collections/MargaretMWheatCollection.php,2,2,00:00:13,1,0.00%,50.00%,$0.00
www.mwdl.org/collections/MS021YellowstoneNationalPark.php,2,2,00:00:46,1,0.00%,0.00%,$0.00
www.mwdl.org/collections/MS037MrsGeorgeBirdGrinnellIndianPhotographs.php,2,1,00:01:13,0,0.00%,0.00%,$0.00
www.mwdl.org/collections/MustangsMXMissilesandRadioactiveWasteSelectedCongressionalHearings.php,2,1,00:00:26,0,0.00%,0.00%,$0.00
www.mwdl.org/collections/NorthLoganUTHistoryCollection.php,2,2,00:06:09,1,0.00%,50.00%,$0.00
www.mwdl.org/collections/OgdenChurchesandSchools.php,2,2,00:00:00,2,100.00%,100.00%,$0.00
www.mwdl.org/collections/OgdenStockyardsPhotographsMemorabiliaandOralHIstories.php,2,2,00:00:37,2,0.00%,0.00%,$0.00
www.mwdl.org/collections/SaltLakeCommunityCollegeAudiovisualArchives.php,2,2,00:00:00,2,100.00%,100.00%,$0.00
www.mwdl.org/collections/TaylorAWoolleyPapers.php,2,1,00:00:40,0,0.00%,0.00%,$0.00
www.mwdl.org/collections/ThornePhotographCollection.php,2,2,00:00:35,0,0.00%,0.00%,$0.00
www.mwdl.org/collections/UtahStateUniversityHistoricalPhotographCollection.php,2,2,00:00:12,0,0.00%,0.00%,$0.00
www.mwdl.org/collections/VernalUTExpressPhotographCollection.php,2,2,00:01:40,0,0.00%,0.00%,$0.00
www.mwdl.org/collections/WeberCountyPolkDirectories.php,2,2,00:00:12,1,0.00%,50.00%,$0.00
www.mwdl.org/collections/WeberStateOralHistoryProject.php,2,2,00:02:09,0,0.00%,0.00%,$0.00
www.mwdl.org/collections/WesternWatersDocuments.php,2,1,00:00:10,0,0.00%,0.00%,$0.00
www.mwdl.org/collections/WesternWatersTreatiesandCompacts.php,2,1,00:04:06,0,0.00%,0.00%,$0.00
