Page,Pageviews,Unique Pageviews,Avg. Time on Page,Entrances,Bounce Rate,% Exit,Page Value
mwdl.org/collections/2095.php,3,2,0:00:09,0,0.00%,0.00%,$0.00 
mwdl.org/collections/2131.php,3,1,0:00:09,0,0.00%,0.00%,$0.00 
mwdl.org/collections/2156.php,3,2,0:00:11,2,0.00%,33.33%,$0.00 
mwdl.org/collections/2163.php,3,2,0:01:08,1,100.00%,33.33%,$0.00 
mwdl.org/collections/2165.php,3,2,0:00:09,1,100.00%,33.33%,$0.00 
mwdl.org/collections/2166.php,3,2,0:01:03,1,100.00%,33.33%,$0.00 
mwdl.org/collections/2179.php,3,1,0:01:18,1,0.00%,0.00%,$0.00 
mwdl.org/collections/2290.php,3,2,0:00:40,2,50.00%,66.67%,$0.00 
mwdl.org/collections/2293.php,3,3,0:00:00,3,100.00%,100.00%,$0.00 
mwdl.org/collections/2300.php,3,2,0:00:32,1,0.00%,33.33%,$0.00 
mwdl.org/dpla/about_dpla2.php,3,3,0:00:37,0,0.00%,66.67%,$0.00 
mwdl.org/getinvolved/member_repositories.php,3,3,0:01:37,0,0.00%,0.00%,$0.00 
mwdl.org/partners/108.php,3,3,0:02:08,2,100.00%,66.67%,$0.00 
mwdl.org/partners/109.php,3,2,0:00:16,0,0.00%,33.33%,$0.00 
mwdl.org/partners/111.php,3,2,0:00:36,0,0.00%,0.00%,$0.00 
mwdl.org/partners/122.php,3,3,0:00:25,2,100.00%,66.67%,$0.00 
mwdl.org/partners/137.php,3,2,0:00:39,0,0.00%,0.00%,$0.00 
mwdl.org/partners/149.php,3,1,0:00:08,0,0.00%,0.00%,$0.00 
mwdl.org/partners/151.php,3,2,0:00:04,0,0.00%,33.33%,$0.00 
mwdl.org/partners/207.php,3,2,0:00:14,1,0.00%,0.00%,$0.00 
mwdl.org/partners/218.php,3,2,0:00:16,1,0.00%,0.00%,$0.00 
test.mwdl.org/NewSite/collections/aCollections.php,3,1,0:00:02,0,0.00%,0.00%,$0.00 
www.mwdl.org/collections/1254.php,3,2,0:00:48,0,0.00%,0.00%,$0.00 
www.mwdl.org/collections/1941.php,3,3,0:01:45,0,0.00%,0.00%,$0.00 
www.mwdl.org/collections/2014.php,3,2,0:01:12,0,0.00%,33.33%,$0.00 
www.mwdl.org/collections/2283.php,3,1,0:01:53,1,0.00%,33.33%,$0.00 
www.mwdl.org/getinvolved/member_repositories.php,3,1,0:00:13,0,0.00%,0.00%,$0.00 
www.mwdl.org/getinvolved/policies.php,3,1,0:00:09,0,0.00%,0.00%,$0.00 
mwdl.org/about/employment.php,2,2,0:00:00,1,100.00%,100.00%,$0.00 
mwdl.org/collections/1012.php,2,2,0:01:48,2,50.00%,50.00%,$0.00 
mwdl.org/collections/1016.php,2,1,0:00:32,1,0.00%,50.00%,$0.00 
mwdl.org/collections/1028.php,2,1,0:13:42,0,0.00%,0.00%,$0.00 
mwdl.org/collections/1033.php,2,1,0:00:47,1,0.00%,50.00%,$0.00 
mwdl.org/collections/1047.php,2,2,0:00:00,2,100.00%,100.00%,$0.00 
mwdl.org/collections/1071.php,2,1,0:03:11,0,0.00%,50.00%,$0.00 
mwdl.org/collections/1098.php,2,1,0:00:18,0,0.00%,0.00%,$0.00 
mwdl.org/collections/1107.php,2,1,0:00:12,1,0.00%,50.00%,$0.00 
mwdl.org/collections/1122.php,2,1,0:00:16,0,0.00%,0.00%,$0.00 
mwdl.org/collections/1132.php,2,1,0:00:48,0,0.00%,0.00%,$0.00 
mwdl.org/collections/1135.php,2,1,0:00:44,0,0.00%,0.00%,$0.00 
mwdl.org/collections/1136.php,2,2,0:00:00,0,0.00%,100.00%,$0.00 
mwdl.org/collections/1137.php,2,1,0:01:27,1,0.00%,50.00%,$0.00 
mwdl.org/collections/1164.php,2,1,0:00:15,0,0.00%,0.00%,$0.00 
mwdl.org/collections/1183.php,2,2,0:00:00,2,100.00%,100.00%,$0.00 
mwdl.org/collections/1188.php,2,2,0:00:03,0,0.00%,50.00%,$0.00 
mwdl.org/collections/1194.php,2,1,0:04:28,0,0.00%,0.00%,$0.00 
mwdl.org/collections/1203.php,2,1,0:00:42,0,0.00%,0.00%,$0.00 
mwdl.org/collections/1211.php,2,2,0:00:38,0,0.00%,50.00%,$0.00 
mwdl.org/collections/1219.php,2,2,0:00:00,2,100.00%,100.00%,$0.00 
mwdl.org/collections/1242.php,2,2,0:00:27,0,0.00%,50.00%,$0.00 
mwdl.org/collections/1243.php,2,2,0:00:30,0,0.00%,0.00%,$0.00 
mwdl.org/collections/1244.php,2,2,0:00:22,0,0.00%,50.00%,$0.00 
mwdl.org/collections/1257.php,2,2,0:00:23,0,0.00%,0.00%,$0.00 
mwdl.org/collections/1260.php,2,2,0:00:00,1,100.00%,100.00%,$0.00 
mwdl.org/collections/1261.php,2,1,0:00:09,0,0.00%,0.00%,$0.00 
mwdl.org/collections/1280.php,2,2,0:00:00,2,100.00%,100.00%,$0.00 
mwdl.org/collections/1297.php,2,1,0:00:41,0,0.00%,0.00%,$0.00 
mwdl.org/collections/1305.php,2,2,0:00:18,0,0.00%,0.00%,$0.00 
mwdl.org/collections/1309.php,2,1,0:00:06,0,0.00%,0.00%,$0.00 
mwdl.org/collections/1311.php,2,1,0:00:08,1,0.00%,50.00%,$0.00 
mwdl.org/collections/1315.php,2,1,0:00:09,0,0.00%,0.00%,$0.00 
mwdl.org/collections/1318.php,2,1,0:00:04,0,0.00%,0.00%,$0.00 
mwdl.org/collections/1500.php,2,2,0:00:00,2,100.00%,100.00%,$0.00 
mwdl.org/collections/1525.php,2,1,0:00:14,0,0.00%,0.00%,$0.00 
mwdl.org/collections/1538.php,2,1,0:00:20,0,0.00%,0.00%,$0.00 
mwdl.org/collections/1543.php,2,2,0:00:09,0,0.00%,0.00%,$0.00 
mwdl.org/collections/1625.php,2,2,0:00:00,2,100.00%,100.00%,$0.00 
mwdl.org/collections/1709.php,2,1,0:00:40,1,0.00%,50.00%,$0.00 
mwdl.org/collections/1752.php,2,1,0:02:16,1,0.00%,50.00%,$0.00 
mwdl.org/collections/1794.php,2,2,0:00:00,2,100.00%,100.00%,$0.00 
mwdl.org/collections/1823.php,2,2,0:00:32,0,0.00%,0.00%,$0.00 
mwdl.org/collections/1841.php,2,2,0:04:42,1,100.00%,50.00%,$0.00 
mwdl.org/collections/1843.php,2,2,0:00:37,1,100.00%,50.00%,$0.00 
mwdl.org/collections/1844.php,2,2,0:00:36,1,100.00%,50.00%,$0.00 
mwdl.org/collections/1855.php,2,1,0:01:51,0,0.00%,0.00%,$0.00 
mwdl.org/collections/1872.php,2,1,0:05:10,1,0.00%,50.00%,$0.00 
mwdl.org/collections/1879.php,2,2,0:00:00,2,100.00%,100.00%,$0.00 
mwdl.org/collections/1901.php,2,2,0:00:00,2,100.00%,100.00%,$0.00 
mwdl.org/collections/1909.php,2,1,0:01:14,1,0.00%,0.00%,$0.00 
mwdl.org/collections/1917.php,2,1,0:20:49,1,0.00%,50.00%,$0.00 
mwdl.org/collections/2023.php,2,1,0:00:15,0,0.00%,0.00%,$0.00 
